run_id,backend,tap,user_id_that,nhan,anh_bam,top1_user,top1_score,diem_dung_nguoi,so_chieu,latency_trich_ms,latency_so_khop_ms,latency_identify_ms,cpu_temp_c
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Abdoulaye_Wade,impostor,d2daffe9cd67,Colin_Powell,0.04016217216849327,,512,11.898999990080483,0.11500000255182385,12.013999992632307,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Adel_Al-Jubeir,impostor,91bcdd897fcd,Meryl_Streep,0.05400647595524788,,512,12.850600003730506,0.07999999797903001,12.930600001709536,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Al_Gore,impostor,e5318d93b5ff,George_W_Bush,0.11029516905546188,,512,13.379399999394082,0.112599998828955,13.491999998223037,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Al_Sharpton,impostor,e281b54ec178,Jennifer_Capriati,0.07127325981855392,,512,14.435899996897206,0.11269999959040433,14.54859999648761,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Alejandro_Toledo,impostor,49d4f5b199c2,George_W_Bush,0.17740288376808167,,512,13.114000001223758,0.12070000229869038,13.234700003522448,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Amelie_Mauresmo,impostor,3c242a68ecec,Jiri_Novak,0.11844970285892487,,512,12.788499996531755,0.11420001101214439,12.9027000075439,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Ana_Guevara,impostor,adc0f9d4bdcf,Colin_Powell,0.09308873862028122,,512,13.724399992497638,0.11049999739043415,13.834899989888072,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Andrew_Weissmann,impostor,ff6e17f6a013,Jiri_Novak,0.08045563101768494,,512,13.196100000641309,0.12930000957567245,13.325400010216981,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Angela_Bassett,impostor,480e5160fb38,Meryl_Streep,0.15062697231769562,,512,15.217299995128997,0.09119999594986439,15.308499991078861,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Anna_Kournikova,impostor,df981d4e8631,Jennifer_Capriati,0.08540108799934387,,512,16.256199989584275,0.102700010756962,16.358900000341237,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Antonio_Banderas,impostor,ce5e2fdc4b3d,Jennifer_Capriati,0.055865488946437836,,512,15.012099989689887,0.12940001033712178,15.141500000027008,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Antonio_Palocci,impostor,2c8bdcd0eb37,Colin_Powell,0.15220259130001068,,512,15.674099995521829,0.1323000033153221,15.80639999883715,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Antonio_Palocci,impostor,09ceb594a6ee,Colin_Powell,0.11426161974668503,,512,15.86709999537561,0.14910000027157366,16.016199995647185,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Ashanti,impostor,f95dd31e8850,Colin_Powell,0.07444754987955093,,512,14.338900000439025,0.5447000003186986,14.883600000757724,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Aung_San_Suu_Kyi,impostor,f06b747e8c5a,Vicente_Fox,0.0794217586517334,,512,14.096200000494719,0.12900000729132444,14.225200007786043,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Bashar_Assad,impostor,137a41357e7c,Vicente_Fox,-0.012656224891543388,,512,13.56790000863839,0.1176999940071255,13.685600002645515,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Bill_Parcells,impostor,842837561b7d,Jiri_Novak,0.22525560855865479,,512,14.93450000998564,0.18570000247564167,15.120200012461282,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Binyamin_Ben-Eliezer,impostor,5743d8ec1e95,Vicente_Fox,0.11530625075101852,,512,14.265800011344254,0.13339999713934958,14.399200008483604,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Bob_Beauprez,impostor,638df93e8acc,George_W_Bush,0.19115443527698517,,512,17.61479998822324,0.14540000120177865,17.76019998942502,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Bridget_Fonda,impostor,3cb3cf647a20,George_W_Bush,0.05848640948534012,,512,16.96269999956712,0.16169999435078353,17.124399993917905,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Britney_Spears,impostor,92b0ffc06939,George_W_Bush,0.06741798669099808,,512,15.122500000870787,0.1154000055976212,15.237900006468408,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Byron_Scott,impostor,229c10b68edb,Meryl_Streep,0.08202724903821945,,512,14.810900000156835,0.08969999908003956,14.900599999236874,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Candie_Kung,impostor,5a6d588d9a2c,George_W_Bush,0.06852027773857117,,512,15.28350000444334,0.1458999904571101,15.42939999490045,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Carlos_Menem,impostor,544192ff5571,Vicente_Fox,0.2568099796772003,,512,13.395200003287755,0.21220000053290278,13.607400003820658,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Carlos_Menem,impostor,cf3a67356c24,Vicente_Fox,0.24092832207679749,,512,16.811100009363145,0.13889999536331743,16.950000004726462,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Carlos_Moya,impostor,58bf8155cfab,Jiri_Novak,0.10959827154874802,,512,13.826000009430572,0.13249999028630555,13.958499999716878,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Carlos_Moya,impostor,77ed6f1c3e54,Jiri_Novak,0.13125696778297424,,512,15.86440000392031,0.14629999350290745,16.010699997423217,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Carlos_Ortega,impostor,6ccf9ddf2d61,Vicente_Fox,0.01342944335192442,,512,13.12560000224039,0.13689999468624592,13.262499996926636,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Charles_Moose,impostor,16d017088204,Donald_Rumsfeld,0.06360471993684769,,512,13.100399999530055,0.14849999570287764,13.248899995232932,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Charles_Moose,impostor,dbdec8e8d777,Vicente_Fox,0.08150437474250793,,512,13.30469999811612,0.09089999366551638,13.395599991781637,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Charlotte_Rampling,impostor,886c51d5d5be,Jiri_Novak,0.07711997628211975,,512,13.846199988620356,0.1188000023830682,13.964999991003424,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Ciro_Gomes,impostor,3fc842688d15,Colin_Powell,0.05943269282579422,,512,12.643000009120442,0.1281999866478145,12.771199995768256,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Claudia_Pechstein,impostor,e027a511d2f7,Jennifer_Capriati,0.2502308189868927,,512,13.10840000223834,0.12379999679978937,13.23219999903813,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,1bf2dffe260f,Colin_Powell,0.7123735547065735,0.7123735547065735,512,13.854899996658787,0.11470000026747584,13.969599996926263,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,6c1379928cf5,Colin_Powell,0.7804635763168335,0.7804635763168335,512,12.829500003135763,1.5573999990010634,14.386900002136827,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,b764c49e3628,Colin_Powell,0.6066728234291077,0.6066728234291077,512,14.571100007742643,0.11989999620709568,14.691000003949739,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,4e5c5f78e150,Colin_Powell,0.7288517355918884,0.7288517355918884,512,12.924499998916872,0.12489999062381685,13.049399989540689,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,14b6945b3281,Colin_Powell,0.7160565853118896,0.7160565853118896,512,12.297200009925291,0.1151999895228073,12.412399999448098,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,db0366d50ed8,Colin_Powell,0.745970606803894,0.745970606803894,512,10.762100006104447,0.0914999982342124,10.85360000433866,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Colin_Powell,genuine,bf2f4cabd1e1,Colin_Powell,0.7268428802490234,0.7268428802490234,512,16.671000004862435,0.08709999383427203,16.758099998696707,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Dalai_Lama,impostor,185d504e69d8,Meryl_Streep,0.05229530856013298,,512,12.356100007309578,0.09199998748954386,12.448099994799122,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,David_Beckham,impostor,6957dd9b1984,George_W_Bush,0.08354354649782181,,512,13.116099988110363,0.07770000956952572,13.19379999767989,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,David_Heyman,impostor,0091974e563f,Jiri_Novak,0.08099320530891418,,512,12.518199990154244,0.10790000669658184,12.626099996850826,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,David_Heymann,impostor,9f0073a72bc0,Donald_Rumsfeld,0.2256842702627182,,512,13.085300000966527,0.10869999823626131,13.193999999202788,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,David_Hyde_Pierce,impostor,b939e226be29,Jacques_Chirac,0.1382780820131302,,512,13.70850000239443,0.11219999578315765,13.820699998177588,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Dean_Barkley,impostor,65b3e64f4093,Jiri_Novak,0.1200748085975647,,512,11.981299991020933,0.1137000072048977,12.09499999822583,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Dominique_de_Villepin,impostor,18a4404f1f09,Vicente_Fox,0.128641739487648,,512,13.770599995041266,0.1444000081392005,13.915000003180467,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Donald_Rumsfeld,genuine,821d057cf38a,Donald_Rumsfeld,0.7765565514564514,0.7765565514564514,512,11.194199993042275,0.07790001109242439,11.2721000041347,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Edmund_Stoiber,impostor,63f6937788c1,Jacques_Chirac,0.074527807533741,,512,13.69610000983812,0.11369999265298247,13.809800002491102,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Elsa_Zylberstein,impostor,d2a189ba2843,Colin_Powell,0.0717015266418457,,512,15.047799999592826,0.08270000398624688,15.130500003579073,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Emma_Thompson,impostor,b3107f9bf650,Jiri_Novak,0.11082775890827179,,512,12.646600007428788,0.0771999912103638,12.723799998639151,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Emma_Thompson,impostor,ac072816acac,George_W_Bush,0.024317769333720207,,512,12.816700007533655,0.09180000051856041,12.908500008052215,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Ethan_Hawke,impostor,2f1fd029383d,Jacques_Chirac,0.09545990079641342,,512,12.26989999122452,0.08800000068731606,12.357899991911836,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gary_Locke,impostor,b8c96371c502,George_W_Bush,0.03256101533770561,,512,8.800000010523945,0.08240000170189887,8.882400012225844,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_HW_Bush,impostor,c6c4e217030e,George_W_Bush,0.16887521743774414,,512,11.101900003268383,0.08859999070409685,11.19049999397248,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_Robertson,impostor,0a1415b07b4a,Meryl_Streep,0.07571494579315186,,512,13.077700001304038,0.0838999985717237,13.161599999875762,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,96dabc5f9e3d,George_W_Bush,0.6703806519508362,0.6703806519508362,512,12.248700004420243,0.09529999806545675,12.3440000024857,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,e252b651a63a,George_W_Bush,0.6194827556610107,0.6194827556610107,512,10.323399998014793,0.11670000094454736,10.44009999895934,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,b748e7760eea,George_W_Bush,0.6916183233261108,0.6916183233261108,512,13.725199998589233,0.12000001152046025,13.845200010109693,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,c42a5d7f5974,George_W_Bush,0.7300699949264526,0.7300699949264526,512,15.977499992004596,0.15920000441838056,16.136699996422976,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,e1f3620562c6,George_W_Bush,0.6960170269012451,0.6960170269012451,512,13.965799997095019,0.12040000001434237,14.086199997109361,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,d9d8e5d57a55,George_W_Bush,0.6247195601463318,0.6247195601463318,512,9.929499996360391,0.11920000542886555,10.048700001789257,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,George_W_Bush,genuine,f63c6d20bbfd,George_W_Bush,0.730276882648468,0.730276882648468,512,13.321299993549474,0.10810000821948051,13.429400001768954,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gerhard_Schroeder,impostor,7e71a937bb75,Vicente_Fox,0.24411657452583313,,512,13.822099994285963,0.10820000898092985,13.930300003266893,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gerry_Adams,impostor,438dd976c677,Vicente_Fox,0.12391488254070282,,512,12.107600006856956,0.11639999866019934,12.224000005517155,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gerry_Adams,impostor,f6f084886c91,Jiri_Novak,0.10873209685087204,,512,13.810899996315129,0.11399999493733048,13.92489999125246,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gloria_Allred,impostor,f0bbf91142e4,Jacques_Chirac,0.10612493753433228,,512,11.921199999051169,0.10489999840501696,12.026099997456186,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Gregory_Geoffroy,impostor,83a41ecbefa1,Jennifer_Capriati,0.0640302449464798,,512,12.18769999104552,0.07800001185387373,12.265700002899393,
bench_recognize_arcface_20260908_0707,arcface,kiem-chuc-nang,Guillermo_Coria,impostor,55829bb4ce20,Vicente_Fox,0.07323795557022095,,512,16.987599999993108,0.08759999764151871,17.075199997634627,
