run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260905_2011,onnx,320,1,0,94.14607999860891,10.621791157048449,1,0.8550834655761719,45.75
bench_detect_20260905_2011,onnx,320,1,1,94.22382200136781,10.613027350827304,3,0.8578341007232666,45.75
bench_detect_20260905_2011,onnx,320,1,2,94.18096900117234,10.617856352566857,1,0.8758753538131714,44.1
bench_detect_20260905_2011,onnx,320,1,3,94.09281999978703,10.627803481734988,1,0.8509515523910522,45.75
bench_detect_20260905_2011,onnx,320,1,4,95.85085299841012,10.432875334104612,1,0.855876624584198,45.75
bench_detect_20260905_2011,onnx,320,1,5,94.74332499667071,10.55483328282114,1,0.884371280670166,45.2
bench_detect_20260905_2011,onnx,320,1,6,94.3143959993904,10.602835223654123,1,0.8368264436721802,46.3
bench_detect_20260905_2011,onnx,320,1,7,94.11830099998042,10.624926176687019,1,0.8481487035751343,45.2
bench_detect_20260905_2011,onnx,320,1,8,94.2561179981567,10.60939089406967,1,0.8877274990081787,45.75
bench_detect_20260905_2011,onnx,320,1,9,94.21350699994946,10.614189322137605,3,0.8540425896644592,45.75
bench_detect_20260905_2011,onnx,320,1,10,94.39617499810993,10.593649584000865,2,0.858015775680542,45.75
bench_detect_20260905_2011,onnx,320,1,11,94.21574700172641,10.613936967263827,1,0.8618461489677429,46.3
bench_detect_20260905_2011,onnx,320,1,12,94.13459799907287,10.623086742345775,1,0.8387951850891113,45.75
bench_detect_20260905_2011,onnx,320,1,13,94.30609900300624,10.603768055002705,2,0.8324400186538696,46.3
bench_detect_20260905_2011,onnx,320,1,14,94.43545199974324,10.589243539626612,2,0.8652904033660889,46.3
bench_detect_20260905_2011,onnx,320,1,15,95.53825600232813,10.467011246004233,2,0.868909478187561,45.75
bench_detect_20260905_2011,onnx,320,1,16,94.306470000447,10.603726340252795,2,0.8473323583602905,46.3
bench_detect_20260905_2011,onnx,320,1,17,94.22024699961185,10.613430041253444,1,0.81826251745224,46.3
bench_detect_20260905_2011,onnx,320,1,18,94.21956100050011,10.613507316115516,3,0.8362680077552795,46.3
bench_detect_20260905_2011,onnx,320,1,19,94.35222899992368,10.598583738819872,2,0.8896258473396301,46.85
bench_detect_20260905_2011,onnx,320,1,20,94.12633899773937,10.624018852194146,1,0.8766541481018066,45.75
bench_detect_20260905_2011,onnx,320,1,21,94.13737599970773,10.622773254303421,1,0.8423831462860107,46.3
bench_detect_20260905_2011,onnx,320,1,22,94.16324599806103,10.619854800041532,1,0.8750083446502686,46.3
bench_detect_20260905_2011,onnx,320,1,23,94.15806000106386,10.620439715821474,1,0.8670154809951782,46.85
bench_detect_20260905_2011,onnx,320,1,24,94.10848499828717,10.626034411436978,1,0.7938642501831055,45.2
bench_detect_20260905_2011,onnx,320,1,25,95.13679000156117,10.511180795395665,1,0.8483924865722656,46.85
bench_detect_20260905_2011,onnx,320,1,26,94.36783999990439,10.596830445637128,2,0.85230553150177,46.85
bench_detect_20260905_2011,onnx,320,1,27,94.32391299924348,10.601765429388204,3,0.856187641620636,46.3
bench_detect_20260905_2011,onnx,320,1,28,94.25106100025005,10.60996013612353,2,0.8541820049285889,45.2
bench_detect_20260905_2011,onnx,320,1,29,94.11176399953547,10.625664183756411,1,0.8483415246009827,46.3
bench_detect_20260905_2011,onnx,320,1,30,94.3664139995235,10.59699057765456,3,0.83356773853302,46.85
bench_detect_20260905_2011,onnx,320,1,31,94.11187399746268,10.625651764483626,1,0.8304179906845093,46.85
